Date,Crypto,Open,High,Low,Close
2022-03-31,LTC,132.01,132.83,121.76,124.87
2022-04-01,LTC,124.87,126.33,119.26,125.32
2022-04-02,LTC,125.29,128.28,124.14,125.3
2022-04-03,LTC,125.3,128.12,123.82,126.77
2022-04-04,LTC,126.95,129.52,121.37,124.09
2022-04-05,LTC,124.1,127.2,123.27,124.14
2022-04-06,LTC,124.36,124.96,112.97,114.55
2022-04-07,LTC,114.55,114.9,110.26,113.97
2022-04-08,LTC,113.97,115.23,111.03,113.29
2022-04-09,LTC,113.27,113.46,109.89,111.65
2022-04-10,LTC,111.72,114.43,111.3,114.3
2022-04-11,LTC,114.3,114.38,103.1,103.96
2022-04-12,LTC,104.05,105.73,101.82,103.43
2022-04-13,LTC,103.46,110.47,103.38,110.11
2022-04-14,LTC,110.11,112.22,106.05,106.82
2022-04-15,LTC,106.94,112.74,106.94,111.12
2022-04-16,LTC,111.12,113.95,110.22,110.92
2022-04-17,LTC,110.86,115.09,110.75,111.06
2022-04-18,LTC,111.06,111.89,105.37,110.22
2022-04-19,LTC,110.22,113.72,110.13,113.28
2022-04-20,LTC,113.32,114.15,110.82,112.58
2022-04-21,LTC,112.58,114.41,107.37,107.49
2022-04-22,LTC,107.25,108.59,105.5,106.08
2022-04-23,LTC,106.08,107.21,104.98,106.31
2022-04-24,LTC,106.31,106.58,103.78,104.85
2022-04-25,LTC,104.85,105.61,98.6,104.19
2022-04-26,LTC,104.19,105.41,98.49,99.14
2022-04-27,LTC,99.14,101.84,96.43,100.13
2022-04-28,LTC,100.13,104.28,99.77,103.94
2022-04-29,LTC,103.91,104.32,98.52,99.79
2022-04-30,LTC,99.79,101.52,98.88,99.28
2022-05-01,LTC,99.28,99.92,94.2,98.88
2022-05-02,LTC,99.0,101.23,98.34,100.2
2022-05-03,LTC,100.2,101.8,97.52,98.04
2022-05-04,LTC,98.48,107.05,97.79,106.53
2022-05-05,LTC,106.53,106.84,94.89,96.96
2022-05-06,LTC,96.96,98.36,93.16,96.15
2022-05-07,LTC,96.07,97.31,95.22,96.06
2022-05-08,LTC,96.06,96.3,91.58,95.06
2022-05-09,LTC,95.06,95.44,77.81,80.77
2022-05-10,LTC,80.48,85.02,73.47,79.18
2022-05-11,LTC,79.18,82.71,65.58,65.73
2022-05-12,LTC,65.74,69.4,52.16,63.33
2022-05-13,LTC,63.22,73.02,61.42,68.49
2022-05-14,LTC,68.45,70.3,64.12,66.33
2022-05-15,LTC,66.33,70.82,65.92,70.44
2022-05-16,LTC,70.55,71.68,64.92,67.87
2022-05-17,LTC,67.99,73.72,66.88,71.6
2022-05-18,LTC,71.5,74.16,66.26,67.72
2022-05-19,LTC,67.72,72.5,64.66,71.07
2022-05-20,LTC,71.07,73.11,66.77,68.45
2022-05-21,LTC,68.45,70.51,67.95,69.58
2022-05-22,LTC,69.58,72.36,69.31,70.76
2022-05-23,LTC,70.76,73.86,68.64,69.44
2022-05-24,LTC,69.56,70.81,67.06,70.26
2022-05-25,LTC,70.26,71.51,67.92,68.6
2022-05-26,LTC,68.6,68.78,60.6,64.17
2022-05-27,LTC,64.14,64.68,60.92,62.1
2022-05-28,LTC,61.88,63.88,61.07,63.07
2022-05-29,LTC,63.07,64.33,61.82,62.88
2022-05-30,LTC,62.96,68.14,62.87,67.92
2022-05-31,LTC,68.07,69.68,66.68,68.35
2022-06-01,LTC,68.35,70.5,61.84,62.66
2022-06-02,LTC,62.73,64.2,62.08,63.87
2022-06-03,LTC,63.82,64.79,61.35,62.16
2022-06-04,LTC,62.16,63.43,61.39,63.26
2022-06-05,LTC,63.26,64.25,61.69,63.44
2022-06-06,LTC,63.44,66.4,62.92,64.0
2022-06-07,LTC,64.0,65.41,60.22,65.0
2022-06-08,LTC,65.01,65.29,61.25,61.99
2022-06-09,LTC,61.97,62.35,59.35,60.09
2022-06-10,LTC,60.09,60.33,55.73,56.86
2022-06-11,LTC,56.91,57.75,51.67,52.03
2022-06-12,LTC,52.03,53.24,48.68,50.04
2022-06-13,LTC,49.91,50.3,41.2,44.14
2022-06-14,LTC,44.06,45.87,40.38,45.03
2022-06-15,LTC,45.03,49.35,41.64,48.64
2022-06-16,LTC,48.62,51.12,44.45,45.71
2022-06-17,LTC,45.71,47.66,44.05,47.11
2022-06-18,LTC,47.11,48.33,41.54,42.35
2022-06-19,LTC,42.39,56.14,42.39,55.1
2022-06-20,LTC,55.13,55.34,51.34,52.78
2022-06-21,LTC,52.78,55.63,51.51,53.3
2022-06-22,LTC,53.3,54.59,50.53,51.59
2022-06-23,LTC,51.56,56.09,51.55,55.67
2022-06-24,LTC,55.67,57.27,54.56,55.29
2022-06-25,LTC,55.46,59.32,54.66,58.81
2022-06-26,LTC,58.81,60.39,57.5,58.78
2022-06-27,LTC,58.78,58.78,54.83,55.94
2022-06-28,LTC,55.94,56.92,52.91,53.23
2022-06-29,LTC,53.23,54.3,51.34,53.43
2022-06-30,LTC,53.43,54.02,50.15,51.02
2022-07-01,LTC,51.02,56.09,50.06,51.55
2022-07-02,LTC,51.55,51.67,49.74,50.47
2022-07-03,LTC,50.47,51.23,49.16,51.07
2022-07-04,LTC,51.07,51.96,49.7,51.25
2022-07-05,LTC,51.25,52.38,47.96,50.68
2022-07-06,LTC,50.68,50.98,48.94,50.32
2022-07-07,LTC,50.31,52.08,49.77,51.81
2022-07-08,LTC,51.82,53.94,50.8,52.01
2022-07-09,LTC,52.01,53.71,51.13,53.34
2022-07-10,LTC,53.34,54.96,50.75,51.57
2022-07-11,LTC,51.57,53.07,50.12,50.43
2022-07-12,LTC,50.43,50.52,47.32,47.71
2022-07-13,LTC,47.71,49.36,46.44,48.34
2022-07-14,LTC,48.34,51.6,47.9,51.04
2022-07-15,LTC,51.04,52.68,50.62,52.08
2022-07-16,LTC,52.16,54.77,51.13,54.27
2022-07-17,LTC,54.27,56.29,54.27,55.8
2022-07-18,LTC,55.8,59.2,55.31,56.59
2022-07-19,LTC,56.59,59.51,55.89,58.31
2022-07-20,LTC,58.31,61.68,56.5,57.13
2022-07-21,LTC,57.08,58.62,55.26,58.16
2022-07-22,LTC,58.16,59.17,55.55,55.69
2022-07-23,LTC,55.75,57.19,54.49,55.79
2022-07-24,LTC,55.79,59.66,55.68,59.41
2022-07-25,LTC,59.41,59.73,54.91,56.34
2022-07-26,LTC,56.34,56.36,52.03,52.73
2022-07-27,LTC,52.73,58.92,52.59,58.45
